"id","foreign_key_id","source","qualification","eqf_level"
"4748","407885","kariera","At least 4 years of experience in bars","0"
"4749","407885","kariera","Degree in Bar or Tourist profession (assessed)","6"
"4750","407886","kariera","At least 6-7 years old in professional kitchens","0"
"4751","407886","kariera","Degree in Cooking Art","6"
"4752","407887","kariera","Degree in Cooking Art","5"
"4753","407887","kariera","At least 4-5 years of experience in professional kitchens","0"
"4754","407888","kariera","Experience as a receptionist","0"
"4755","407890","kariera","High school certificate","4"
"4756","407891","kariera","High school certificate","4"
"4757","407892","kariera","Previous service in a corresponding location desired","0"
"4758","407893","kariera","Secondary education certificate or alumni (AEI/TEI/EC)","3"
"4759","408321","kariera","Degree in higher education","6"
"4760","408321","kariera","Previous experience in focus or similar sales position, ideal in industry with emphasis on horeca/hospitality","0"
"4761","408321","kariera","Car driving diploma","3"
"4762","408322","kariera","Minimum of 1 year experience in a similar role","0"
"4763","408323","kariera","1 year experience in a similar role","0"
"4764","408325","kariera","Secondary education graduate","3"
"4765","408325","kariera","Butchers certificate (ideally)","2"
"4766","408325","kariera","Background in resale or processing industry","0"
"4767","408326","kariera","previous experience in warehouse operations","0"
"4768","408327","kariera","Educational background in tourism and hospitality","4"
"4769","408328","kariera","Interested parties are requested to apply","0"
"4770","408329","kariera","Direction or degree in Marketing/Public Relations (desired not necessary)","6"
"4771","408331","kariera","At least 2 years of experience in a corresponding position","0"
"4772","408332","kariera","Culinary training or certifications (a plus)","4"
"4773","331388","jobseeker","2 years of experience in residential and occupational units","0"
"4774","331389","jobseeker","At least 2 years of experience","0"
"4775","331389","jobseeker","At least 2 years of experience","0"
"4776","331390","jobseeker","Service in a similar position","0"
"4777","331396","jobseeker","Holder of a means of transport","0"
"4778","331396","jobseeker","Resident of Thessaloniki","0"
"4779","331397","jobseeker","Previous experience in caregiving or healthcare","0"
"4780","331401","jobseeker","Previous experience at a similar job","0"
"4781","331404","jobseeker","previous experience in database management","0"
"4782","331405","jobseeker","License to exercise a profession of electrotechnician or technician of electrical engineering (T.E.I.)","4"
"4783","331405","jobseeker","At least five years of experience in maintenance of electrical industrial equipment","0"
"4784","331405","jobseeker","License to exercise a profession of electrotechnician or technician of electrical engineering (T.E.I.)","4"
"4785","331405","jobseeker","At least five years of experience in maintenance of electrical industrial equipment","0"
"4786","331409","jobseeker","High school certificate","3"
"4787","331409","jobseeker","AEI/TEI degree will be assessed","6"
"4788","331409","jobseeker","Pre-service at least 5 years in a similar position in a wine trade company with seminars/education related to the object WSET/HESTIA","0"
"4789","331410","jobseeker","Graduate in Structural Engineering, Infrastructure Engineering or Telecommunications Engineering from TEI or AEI","6"
"4790","331410","jobseeker","Previous experience in telecommunications projects","0"
"4791","331411","jobseeker","Previous service in a corresponding position","0"
"4792","331411","jobseeker","Graduate in high school and/or technological institution","4"
"4793","331414","jobseeker","pre-service will be preferred","3"
"4794","331415","jobseeker","Previous working experience in a similar position","0"
"4795","331416","jobseeker","Professional license","4"
"4796","271806","careernet","Pre-service of at least 2 years in sale","0"
"4797","271806","careernet","Desired qualifications: desired fund knowledge with softone program","0"
"4798","271807","careernet","Pre-service of at least 2 years in sales","0"
"4799","271808","careernet","Academic certification on mechanical engineering or marine engineering (AEI/TEI/AEN)","5"
"4800","271808","careernet","Sea-going experience as Chief Engineer with min. 3-years in the rung","0"
"4801","271808","careernet","Experience as Technical Superintendent during DD works","0"
"4802","271809","careernet","Min 10 years experience in tanker company technical department","0"
"4803","271809","careernet","Naval Architecture / Marine Engineering degree","6"
"4804","271810","careernet","At least 3 years of office experience in a similar position","0"
"4805","271811","careernet","Degree in Maritime Studies or Leisure Field","6"
"4806","271811","careernet","Experience in a similar position (asset)","0"
"4807","271812","careernet","University degree in maritime studies","6"
"4808","271812","careernet","Captain Class A or B license","6"
"4809","271813","careernet","Pre-service in the use of a fund (at least 2 years)","0"
"4810","271813","careernet","Previous service in household equipment facilities","0"
"4811","271814","careernet","Bachelor's degree in Computer Science or a related field","6"
"4812","271815","careernet","English proficiency level certification","2"
"4813","271815","careernet","University degree in Shipping or equivalent","6"
"4814","271815","careernet","Graduate of Marine Academy","6"
"4815","271815","careernet","Minimum 2 years working experience in a similar position","0"
"4816","271816","careernet","university degree in shipping law or chartering","7"
"4817","271816","careernet","minimum 4 years of experience in the post-fixing / fight collection department of a ship-winning company","0"
"4818","271817","careernet","University/Polytechnic degree in Computer Science","6"
"4819","271817","careernet","Minimum 3 years experience in shipping","0"
"4820","271818","careernet","4-5 years of experience in similar position","0"
"4821","271818","careernet","Mechanical Engineering degree or Chief Engineer with shipboard experience in container vehicles","7"
"4822","271819","careernet","Graduate of Mechanical Engineering or Merchant Marine Academy","6"
"4823","271819","careernet","3 years of experience in a similar position","0"
"4824","271820","careernet","4-5 years of experience in a similar position","0"
"4825","271820","careernet","Mechanical Engineering degree or Chief Engineer with sea-going experience in the rank","6"
"4826","271821","careernet","Chief Engineers license","6"
"4827","271821","careernet","Professor in English","7"
"4828","271822","careernet","2 years office experience in similar position","0"
"4829","271822","careernet","Graduate of Mechanical Engineering or Merchant Marine Academy","6"
"4830","271823","careernet","Minimum 2 years of experience","0"
"4831","271824","careernet","2-3 years prior related office work experience","0"
"4832","271825","careernet","3-4 years office experience in vetting planning preparation screenings","0"
"4833","271825","careernet","Degree or relevant academic qualification","6"
"4834","271826","careernet","Relevant academic qualification","4"
"4835","271826","careernet","1-2 years previous working experience","0"
"4836","271827","careernet","Degree in Maritime Studies or equivalent","6"
"4837","271828","careernet","2 years office experience in similar position","0"
"4838","271828","careernet","Graduate of Mechanical Engineering or Merchant Marine Academy","6"
"4839","271829","careernet","2-3 years prior related office work experience","0"
"4840","271829","careernet","Prior related office work experience","0"
"4841","271830","careernet","3 years experience in an accounting department","0"
"4842","271830","careernet","Graduate of an accounting school","6"
"4843","271831","careernet","2-3 years professional experience in a similar position","0"
"4844","271832","careernet","Academically qualified","4"
"4845","271832","careernet","1-2 years previous experience in a similar position","0"
"4846","271833","careernet","Prior related work experience in shipping","0"
