"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"3870","516279","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3871","516280","skywalker","Food Industry, Bakery and Pastry Materials","10.72","Manufacture of rusks, biscuits, preserved pastries and cakes"
"3872","516281","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3873","516282","skywalker","Food Industry","10.89","Manufacture of other food products n.e.c."
"3874","516283","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3875","516284","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3876","516285","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3877","516286","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3878","516287","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3879","516288","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3880","516289","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3881","516290","skywalker","Hospitality/Travel/Tourism","79.9","Other reservation service and related activities"
"3882","516291","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3883","516292","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3884","516293","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3885","516294","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3886","516295","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3887","516296","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3888","516297","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3889","516298","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3890","516299","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3891","516300","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3892","516301","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3893","516302","skywalker","Hospitality Industry","55.1","Hotels and similar accommodation"
"3894","516303","skywalker","Food and Beverage","56.12","Mobile food service activities"
"3895","516304","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3896","516305","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3897","516306","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3898","516307","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3899","516308","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3900","516309","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3901","516310","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3902","516311","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3903","516312","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3904","516313","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3905","516314","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3906","516315","skywalker","Hospitality/Travel and Tourism","79.9","Other reservation service and related activities"
"3907","516316","skywalker","Hotel Industry","55.1","Hotels and similar accommodation"
"3908","516317","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3909","516318","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3910","516319","skywalker","Hospitality or Tourism Industry","79.9","Other reservation service and related activities"
"3911","516321","skywalker","Retail and Sales","47.11","Non-specialised retail sale of predominately food, beverages or tobacco"
"3912","516328","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"3913","516342","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3914","516343","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3915","516344","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3916","516345","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3917","516346","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3918","516347","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3919","516348","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3920","516349","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3921","516350","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3922","516351","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3923","516352","skywalker","Food industry","10.89","Manufacture of other food products n.e.c."
"3924","516353","skywalker","Technology or Construction industry","71.12","Engineering activities and related technical consultancy"
"3925","516354","skywalker","Food sector, meat processing-standardisation","10.11","Processing and preserving of meat, except of poultry meat"
"3926","516355","skywalker","Food sector, meat processing-standardisation","10.11","Processing and preserving of meat, except of poultry meat"
"3927","516356","skywalker","Food sector, meat processing-standardisation","10.11","Processing and preserving of meat, except of poultry meat"
"3928","516357","skywalker","Hospitality/Culinary Industry","56.11","Restaurant activities"
"3929","516358","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3930","516359","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3931","516360","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3932","516361","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3933","516362","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3934","516363","skywalker","Water Sports and Leisure","93.29","Amusement and recreation activities n.e.c."
"3935","516364","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"3936","516365","skywalker","Non-profit/Healthcare","87.1","Residential nursing care activities"
"3937","516366","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3938","516370","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3939","516371","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"3940","408541","kariera","Retail","46.42","Wholesale of clothing and footwear"
"3941","408542","kariera","Hospitality / Tourism","79.9","Other reservation service and related activities"
"3942","408543","kariera","Hospitality","55.1","Hotels and similar accommodation"
"3943","408544","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3944","408545","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3945","408546","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3946","408547","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"3947","408548","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3948","408549","kariera","Hospitality","55.1","Hotels and similar accommodation"
"3949","408550","kariera","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3950","408551","kariera","Hospitality","55.1","Hotels and similar accommodation"
"3951","408552","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3952","408553","kariera","Hospitality","55.1","Hotels and similar accommodation"
"3953","408554","kariera","Hospitality or Tourism","79.9","Other reservation service and related activities"
"3954","408555","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3955","408556","kariera",,,
"3956","408557","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"3957","408558","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"3958","408559","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
